"dyadid","animalid","id","day","behavior","state","time","duration","idAB","end","burstval","burstvalcume","burstvalNA","burstvalcumeNA","burstresolved","prepost","burstresolvedx","prepostx"
"N","S","154S",3,"Tailrattle","aggr",497.587,1.30127,"B",498.8883,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",497.988,1.10108,"A",499.0891,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",499.089,1.33464,"A",500.4236,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",500.657,2.06869,"B",502.7257,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",500.724,0.16683,"A",500.8908,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",500.89,1.63493,"A",502.5249,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",502.525,0.467124,"A",502.9921,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",502.726,0.533856,"B",503.2599,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",502.992,1.33464,"A",504.3266,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",503.259,0.83415,"B",504.0932,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Flee","sub",504.094,1.7684,"B",505.8624,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",504.327,0.734052,"A",505.0611,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",505.061,0.800784,"A",505.8618,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",505.862,0.266928,"B",506.1289,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",505.862,1.10108,"A",506.9631,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",506.129,0.16683,"B",506.2958,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",506.296,1.36801,"B",507.664,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",506.963,0.800784,"A",507.7638,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",507.664,2.36899,"B",510.033,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",507.764,0.83415,"A",508.5982,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",508.598,1.10108,"A",509.6991,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",509.699,0.867516,"A",510.5665,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",510.033,0.233562,"B",510.2666,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",510.266,0.633954,"B",510.9,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",510.567,0.567222,"A",511.1342,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",510.9,0.16683,"B",511.0668,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",511.067,1.10108,"B",512.1681,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",511.134,0.600588,"A",511.7346,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",511.734,0.433758,"A",512.1678,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",512.168,1.10108,"B",513.2691,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",512.168,0.467124,"A",512.6351,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",512.635,0.200196,"A",512.8352,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",512.835,0.900882,"A",513.7359,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",513.269,2.16879,"B",515.4378,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",513.736,2.60255,"A",516.3385,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",515.438,0.934248,"B",516.3722,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",516.339,0.400392,"A",516.7394,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",516.372,0.734052,"B",517.1061,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",516.739,1.26791,"A",518.0069,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",517.106,0.033366,"B",517.1394,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",517.14,0.633954,"B",517.774,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",517.774,1.30127,"B",519.0753,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",518.007,1.13444,"A",519.1414,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Flee","sub",519.075,2.20216,"B",521.2772,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",519.142,0.133464,"A",519.2755,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",519.275,1.30127,"A",520.5763,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",520.576,1.60157,"A",522.1776,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",521.277,0.400392,"B",521.6774,2,7,2,7,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",521.677,3.83709,"B",525.5141,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",522.178,1.03435,"A",523.2124,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",523.212,1.03435,"A",524.2464,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",524.247,3.5368,"A",527.7838,2,7,2,7,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",531.554,3.5368,"A",535.0908,NA,NA,3,8,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",675.395,0.767418,"A",676.1624,3,8,3,8,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",675.595,0.33366,"B",675.9287,3,8,3,8,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",675.928,0.66732,"B",676.5953,3,8,3,8,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",676.162,0.367026,"A",676.529,3,8,3,8,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",676.529,0.633954,"A",677.163,3,8,3,8,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",676.596,5.17173,"B",681.7677,3,8,3,8,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",677.163,4.73797,"A",681.901,3,8,3,8,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",681.767,1.50147,"B",683.2685,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",681.901,0.800784,"A",682.7018,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",682.702,1.53484,"A",684.2368,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",683.269,0.33366,"B",683.6027,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",683.603,0.133464,"B",683.7365,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",683.736,0.767418,"B",684.5034,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",684.237,1.10108,"A",685.3381,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",684.503,0.133464,"B",684.6365,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",684.637,1.43474,"B",686.0717,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",685.338,0.533856,"A",685.8719,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",685.871,1.5682,"A",687.4392,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",686.072,0.300294,"B",686.3723,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",686.372,0.400392,"B",686.7724,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",686.772,0.633954,"B",687.406,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",687.406,1.70167,"B",689.1077,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",687.44,0.800784,"A",688.2408,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",688.24,0.734052,"A",688.9741,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",688.975,0.233562,"A",689.2086,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",689.108,0.700686,"B",689.8087,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",689.208,0.133464,"A",689.3415,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",689.342,0.934248,"A",690.2762,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",689.809,0.767418,"B",690.5764,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",690.276,0.700686,"A",690.9767,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",690.576,0.16683,"B",690.7428,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",690.743,1.03435,"B",691.7774,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",690.976,1.03435,"A",692.0104,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",691.777,1.30127,"B",693.0783,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",692.011,0.533856,"A",692.5449,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",692.545,0.900882,"A",693.4459,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",693.079,0.533856,"B",693.6129,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",693.446,0.066732,"A",693.5127,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",693.512,1.20118,"A",694.7132,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",693.612,0.567222,"B",694.1792,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",694.18,0.767418,"B",694.9474,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",694.713,0.633954,"A",695.347,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",694.947,0.567222,"B",695.5142,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",695.347,2.86948,"A",698.2165,4,9,4,9,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",695.514,2.93621,"B",698.4502,4,9,4,9,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",698.217,0.867516,"A",699.0845,NA,NA,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Flee","sub",702.354,2.13542,"A",704.4894,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",703.289,0.400392,"B",703.6894,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",703.689,1.23454,"B",704.9235,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",704.49,0.300294,"A",704.7903,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",704.79,0.967614,"A",705.7576,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",704.923,2.26889,"B",707.1919,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",705.758,1.7684,"A",707.5264,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",707.192,0.066732,"B",707.2587,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",707.259,0.533856,"B",707.7929,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",707.526,0.433758,"A",707.9598,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",707.793,1.00098,"B",708.794,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",707.96,0.433758,"A",708.3938,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Flee","sub",708.394,3.40333,"A",711.7973,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",711.163,0.300294,"B",711.4633,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",711.463,0.867516,"B",712.3305,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",711.797,0.100098,"A",711.8971,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",711.897,0.467124,"A",712.3641,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",712.331,0.967614,"B",713.2986,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",712.364,0.734052,"A",713.0981,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",713.098,2.80274,"A",715.9007,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",713.298,1.43474,"B",714.7327,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",715,0.83415,"B",715.8342,5,10,5,10,17,"pre",16,"pre"
"N","T","154T",3,"Flee","sub",715.901,2.56918,"A",718.4702,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",716.101,1.63493,"B",717.7359,5,10,5,10,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",721.239,0.16683,"B",721.4058,6,11,6,11,17,"pre",16,"pre"
"N","T","154T",3,"Flee","sub",721.44,0.300294,"A",721.7403,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",721.673,1.40137,"B",723.0744,6,11,6,11,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",721.74,3.2365,"A",724.9765,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",723.075,0.433758,"B",723.5088,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",723.508,0.266928,"B",723.7749,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",723.775,0.600588,"B",724.3756,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",724.376,0.133464,"B",724.5095,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",724.509,0.400392,"B",724.9094,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",724.91,2.66928,"B",727.5793,6,11,6,11,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",724.976,0.133464,"A",725.1095,6,11,6,11,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",725.11,2.63591,"A",727.7459,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",727.579,0.33366,"B",727.9127,6,11,6,11,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",727.746,1.7684,"A",729.5144,6,11,6,11,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",727.913,2.53582,"B",730.4488,6,11,6,11,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",729.514,3.57016,"A",733.0842,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",735.954,0.967614,"B",736.9216,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",742.127,0.734052,"B",742.8611,NA,NA,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Flee","sub",742.427,1.20118,"A",743.6282,NA,NA,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",743.628,1.20118,"A",744.8292,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",744.095,0.467124,"B",744.5621,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",744.562,3.3366,"B",747.8986,NA,NA,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",744.829,3.90382,"A",748.7328,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",752.87,0.033366,"B",752.9034,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",752.904,3.67026,"B",756.5743,NA,NA,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",753.838,0.33366,"A",754.1717,NA,NA,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",754.172,6.43964,"A",760.6116,NA,NA,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",760.278,0.734052,"B",761.0121,7,12,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",760.611,1.33464,"A",761.9456,7,12,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",761.012,0.266928,"B",761.2789,7,12,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",761.279,0.266928,"B",761.5459,7,12,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",761.546,2.66928,"B",764.2153,7,12,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",761.946,2.50245,"A",764.4484,7,12,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",764.849,0.633954,"B",765.483,7,12,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",765.483,0.533856,"B",766.0169,7,12,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Defensive freeze","sub",765.483,0.066732,"A",765.5497,7,12,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",765.55,1.06771,"A",766.6177,7,12,7,12,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",766.017,2.70265,"B",768.7197,7,12,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",766.617,1.23454,"A",767.8515,7,12,7,12,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",767.852,5.33856,"A",773.1906,NA,NA,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",859.875,4.00392,"A",863.8789,NA,NA,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",860.309,0.066732,"B",860.3757,NA,NA,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",860.376,1.70167,"B",862.0777,NA,NA,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",864.98,0.233562,"B",865.2136,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",865.214,0.133464,"B",865.3475,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",865.347,1.26791,"B",866.6149,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",865.781,1.13444,"A",866.9154,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",866.615,0.433758,"B",867.0488,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",866.915,0.33366,"A",867.2487,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",867.049,1.83513,"B",868.8841,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",867.249,2.46908,"A",869.7181,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",868.884,1.96859,"B",870.8526,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",869.718,3.03631,"A",872.7543,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",871.053,2.06869,"B",873.1217,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",872.754,0.266928,"A",873.0209,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",873.021,2.30225,"A",875.3232,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",873.121,0.100098,"B",873.2211,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",873.222,1.36801,"B",874.59,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",874.59,0.66732,"B",875.2573,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",875.257,0.867516,"B",876.1245,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",875.324,5.03827,"A",880.3623,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",876.124,2.36899,"B",878.493,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",878.493,0.567222,"B",879.0602,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",879.061,2.03533,"B",881.0963,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",880.362,1.16781,"A",881.5298,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",881.096,0.233562,"B",881.3296,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",881.33,1.5682,"B",882.8982,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",881.53,1.7684,"A",883.2984,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",882.898,0.066732,"B",882.9647,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",882.964,1.96859,"B",884.9326,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",883.298,7.24042,"A",890.5384,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",885.4,1.4681,"B",886.8681,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",886.868,0.934248,"B",887.8022,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",888.103,1.36801,"B",889.471,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Lunge","aggr",889.471,0.66732,"B",890.1383,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",890.138,1.90186,"B",892.0399,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",890.539,0.300294,"A",890.8393,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",890.839,1.96859,"A",892.8076,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",892.04,2.50245,"B",894.5424,8,13,8,13,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",892.807,2.86948,"A",895.6765,8,13,8,13,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",896.111,1.26791,"B",897.3789,NA,NA,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1070.18,0.467124,"B",1070.647,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",1070.65,0.700686,"B",1071.351,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1071.35,0.367026,"B",1071.717,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1071.42,0.533856,"A",1071.954,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",1071.72,0.100098,"B",1071.82,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1071.82,0.800784,"B",1072.621,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1071.95,0.967614,"A",1072.918,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1072.62,1.4681,"B",1074.088,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1072.92,0.233562,"A",1073.154,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1073.15,1.13444,"A",1074.284,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Bite","aggr",1074.08,0.533856,"B",1074.614,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1074.29,0.266928,"A",1074.557,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1074.55,0.467124,"A",1075.017,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1074.62,0.033366,"B",1074.653,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",1074.65,0.734052,"B",1075.384,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",1075.02,0.16683,"A",1075.187,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1075.19,0.066732,"A",1075.257,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1075.25,0.66732,"A",1075.917,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1075.39,1.10108,"B",1076.491,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1075.92,0.33366,"A",1076.254,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1076.25,0.66732,"A",1076.917,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Defensive freeze","sub",1076.49,1.20118,"B",1077.691,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Lunge","aggr",1076.92,0.200196,"A",1077.12,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1077.12,0.200196,"A",1077.32,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Subordinate posture","sub",1077.32,0.200196,"A",1077.52,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1077.52,0.467124,"A",1077.987,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1077.69,1.43474,"B",1079.125,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1077.99,0.66732,"A",1078.657,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Tailrattle","aggr",1078.66,0.934248,"A",1079.594,9,14,9,14,17,"pre",16,"pre"
"N","S","154S",3,"Tailrattle","aggr",1079.12,0.567222,"B",1079.687,9,14,9,14,17,"pre",16,"pre"
"N","T","154T",3,"Bite","aggr",1079.59,0.33366,"A",1079.924,9,14,9,14,17,"pre",16,"pre"
